created_at,id,name,text,user_id,screen_name,location
Thu Feb 21 18:58:03 +0000 2019,1.09866E+18,Daytime Enterprises,"rt : in times of tragedy, canadians are there for each other. 
",562052595,DaytimeLori,
,,,,,,
Thu Feb 21 18:58:32 +0000 2019,1.09866E+18,Mary Josef,"rt : dans les moments tragiques, les canadiens sont là les uns pour les autres. 
",1.04676E+18,Maey669966,
,,,,,,
Thu Feb 21 18:58:51 +0000 2019,1.09866E+18,Meaghan McLeod,"rt : the weather outside is chilly, but it's oh so warm in here... 
if the snow isn't stopping you, i am available till 10p…",1.0221E+18,MeaghanMcLeod4,"Moncton, NB"
,,,,,,
Thu Feb 21 18:58:55 +0000 2019,1.09866E+18,DDS,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",3459914597,davidd_dds,Socalist Republic of Justin 
,,,,,,
Thu Feb 21 18:59:00 +0000 2019,1.09866E+18,Mike Kakuk," : i uploaded a new episode, ""top stories of the morning"", on    … ",286632565,mikekakuk,"Windsor, Canada"
,,,,,,
Thu Feb 21 18:59:08 +0000 2019,1.09866E+18,jeff perera,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",14093212,jeffperera,"Toronto, Canada"
,,,,,,
Thu Feb 21 18:59:27 +0000 2019,1.09866E+18,Nige Hargreaves,rt _acteonuk: tonight’s study club on oral surgery and atraumatic extractions using  with  at the beautifu…,1229683231,NigeHargreaves,"West Yorkshire, UK"
,,,,,,
Thu Feb 21 18:59:39 +0000 2019,1.09866E+18,Natasha Pace,"the halifax house fire campaign is now the second largest canadian campaign, behind humboldt broncos.",77831506,NatashaPace,
,,,,,,
Thu Feb 21 19:00:04 +0000 2019,1.09866E+18,Cole Hbr Wx - EW3446,"wnd e 7 km, max 31.5 km at 14:13, dry, t -5.7c, chill -7c, h -5.7c, l -10.9c, rn24h 0.0 mm, dp -7.0c, hum 91%,… ",1544389514,ColeHbrNSwx,Cole Harbour NS Canada
,,,,,,
Thu Feb 21 19:00:19 +0000 2019,1.09866E+18,Global Halifax,"""rumours started going around. and of course, there was tons of rumours and it started off with, ‘somebody got shot… ",31147535,globalhalifax,Atlantic Canada
,,,,,,
Thu Feb 21 19:00:22 +0000 2019,1.09866E+18,Together Housing Group,our grounds maintenance team is expanding its operations based out of halifax / yorkshire. we're looking for an arb… ,523428204,TogetherHG,Lancashire/Yorkshire
,,,,,,
Thu Feb 21 19:00:20 +0000 2019,1.09866E+18,Loto Atlantique (19 ans+),"il est encore temps de venir nous rencontrer pour l’inauguration de nos nouveaux bureaux à halifax! passez au 1680,… ",9.54358E+17,LotoAtlantique,Canada atlantique
,,,,,,
Thu Feb 21 19:00:26 +0000 2019,1.09866E+18,Global Halifax,"rt : in relation to the  high weapons scare last night, police have charged a 15-year-old with: 
•assault with a weapon…",31147535,globalhalifax,Atlantic Canada
,,,,,,
Thu Feb 21 19:00:31 +0000 2019,1.09866E+18,Global Halifax,"rt : i spoke with students at the high school today, they say it's quiet inside as guidance counsellors check in on the classrooms…",31147535,globalhalifax,Atlantic Canada
,,,,,,
Thu Feb 21 19:00:33 +0000 2019,1.09866E+18,Aerojobs.ca,chief executive officer in st john's for kbrs-halifax  ,175481118,aeronauticalca,Canada
,,,,,,
Thu Feb 21 19:00:36 +0000 2019,1.09866E+18,Atlantic Lottery,there’s still some time to join us for the grand opening of our new halifax location! drop by 1680 argyle st. (nova… ,29183717,AL_Lottery,Atlantic Canada
,,,,,,
Thu Feb 21 19:00:44 +0000 2019,1.09866E+18,DLC Training, ,2304784046,DLC_Training,"Dartmouth, NS, Canada"
,,,,,,
Thu Feb 21 19:00:53 +0000 2019,1.09866E+18,Sarah Birch, what a terrible tragedy for this family. it’s so nice to see halifax rallying around the family fo… ,9.68309E+17,LittleSarahBirc,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:00:57 +0000 2019,1.09866E+18,Dianna M. Rievaj,"what does a notary or commissioner of oaths do? find out on our blog!



",945872318,NotAScaryLawyer,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:01:01 +0000 2019,1.09866E+18,Sarah Birch,"rt : lots of businesses in  are donating profits to the barho family this week.

here is a thread of the ones i kno…",9.68309E+17,LittleSarahBirc,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:01:19 +0000 2019,1.09866E+18,Dianna M. Rievaj,did you get the memo on drone use in ? check out our blog for all faq on drone use in case you missed it! ,945872318,NotAScaryLawyer,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:01:21 +0000 2019,1.09866E+18,"Briana O'Grady, J.D.","what does a notary or commissioner of oaths do? find out on our blog!



",8.4891E+17,LawyerBriana,
,,,,,,
Thu Feb 21 19:01:24 +0000 2019,1.09866E+18,Highlander Law Group,"in case you missed it, check out our blog on incorporation: so what is incorporation anyway? ",4464887487,LawTalkinHfx,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:01:31 +0000 2019,1.09866E+18,Halifax Wildcats,don't forget that tonight's  quarterfinal game between halifax and  it tonight! tip-of… ,1.05708E+18,WildcatsHalifax,"Halifax, PA"
,,,,,,
Thu Feb 21 19:01:42 +0000 2019,1.09866E+18,Ashburn Golf Club,"rt : nova scotia is proud to be hosting the 2019 canadian men's amateur at  &amp;   from august 3-8,…",962596789,AshburnGolfClub,"Halifax, NS"
,,,,,,
Thu Feb 21 19:01:42 +0000 2019,1.09866E+18,Lou,rt : action! the view from the top...  arts centre’s development manager  in action from the balcony of…,2614186933,LouhhLou,West Yorkshire
,,,,,,
Thu Feb 21 19:01:42 +0000 2019,1.09866E+18,Dictionary of Canadian Biography,peter evander mckerrow emerged as one of the most active and respected black secular leaders of the last quarter of… ,1368699390,dcb_dbc,Toronto
,,,,,,
Thu Feb 21 19:01:45 +0000 2019,1.09866E+18,Creme Egg Greg,"rt : the halifax house fire campaign is now the second largest canadian campaign, behind humboldt broncos.",895141814,jonochapman82,Canada
,,,,,,
Thu Feb 21 19:02:25 +0000 2019,1.09866E+18,The Beacon Halifax,"rt : we have some new  to play with 
.
mind the quality, getting used to ring lights 
.
 …",898306340,TheBeaconHx,"Halifax, Calderdale, UK"
,,,,,,
Thu Feb 21 19:02:34 +0000 2019,1.09866E+18,Jane Hooker,rt : find out more about the dangers of  and other synthetic media at a free lecture by  on march 6 at @…,3740806332,nzjane1,"Ottawa, Ontario"
,,,,,,
Thu Feb 21 19:02:38 +0000 2019,1.09866E+18,martha,"rt : don't forget! tickets to  in the rebecca cohn auditorium on june 17, presented by , go on sale…",49347546,MarthaGallagher,"nova scotia, canada"
,,,,,,
Thu Feb 21 19:02:58 +0000 2019,1.09866E+18,MissingCanadians,"rt :  district  seeks public's assistance locating
missing man   …",3255354884,MissingCanadian,Canada
,,,,,,
Thu Feb 21 19:03:12 +0000 2019,1.09866E+18,Atrashtive,rt : tva nouvelles deletes a facebook post about a fire in halifax that killed seven syrian refugee children because it couldn’t h…,1639434463,Inkcakes,"Main Platform, Motherbase"
,,,,,,
Thu Feb 21 19:03:14 +0000 2019,1.09866E+18,Halifax Weather,3pm: -   (shearwater) ,22044270,wxHALIFAX,
,,,,,,
Thu Feb 21 19:03:14 +0000 2019,1.09866E+18,Masuma Asad Khan,rt : if only we could spend 86.5 million on halifax transit and infill housing,2188270789,mak95101,Mi’kma’ki
,,,,,,
Thu Feb 21 19:03:16 +0000 2019,1.09866E+18,Missing Canadians,"rt :  district  seeks public's assistance locating
missing man   …",532885412,MISSINGinCANADA,Canada
,,,,,,
Thu Feb 21 19:03:19 +0000 2019,1.09866E+18,Missing Canadians,"rt :  district  seeks public's assistance locating
missing man   …",390510039,MISSINGofCANADA,Canada
,,,,,,
Thu Feb 21 19:03:22 +0000 2019,1.09866E+18,Masuma Asad Khan,rt : il n'y a pas d'islamophobie au quebec... right?,2188270789,mak95101,Mi’kma’ki
,,,,,,
Thu Feb 21 19:03:23 +0000 2019,1.09866E+18,#North,"rt : in times of tragedy, canadians are there for each other. 
",24753073,TwiTati,
,,,,,,
Thu Feb 21 19:03:27 +0000 2019,1.09866E+18,Atiq Ellahi,"rt : in times of tragedy, canadians are there for each other. 
",1609094347,AtiqEllahi,"Montreal, Qc"
,,,,,,
Thu Feb 21 19:03:29 +0000 2019,1.09866E+18,Cut Price Barrys,"lots of new bargains in today and these are not to be missed! when it's gone it gone!!

shop instore @ barry’s 1… ",4224553419,cutpricebarrys,"Halifax, England"
,,,,,,
Thu Feb 21 19:03:38 +0000 2019,1.09866E+18,MilAirAssets,n91gj (lj35) departed cancun int'l (cun) at 02:03pm est enroute to halifax int'l (yhz) for an estimated arrival at… ,1.07437E+18,AirAssets,"Virginia, USA"
,,,,,,
Thu Feb 21 19:03:47 +0000 2019,1.09866E+18,Dave Chapman,my workshop on wide-field astrophotography at viewpoint gallery in halifax is going ahead tonight at 7:00 pm. detai… ,2476755949,Dave17Chapman,Dartmouth NS
,,,,,,
Thu Feb 21 19:04:03 +0000 2019,1.09866E+18,Mutlaq,"rt : a gofundme campaign had raised roughly $438,000 by midday thursday, with a $1-million goal. 
…",47910968,MutlaqAlHamad, 
,,,,,,
Thu Feb 21 19:04:08 +0000 2019,1.09866E+18,AstronomyNovaScotia,rt : my workshop on wide-field astrophotography at viewpoint gallery in halifax is going ahead tonight at 7:00 pm. details: h…,46442199,astronomyns,"Halifax, NS"
,,,,,,
Thu Feb 21 19:04:41 +0000 2019,1.09866E+18,Natasha Pace,"many people have been affected by the tragic house fire this week in halifax. an expert has given me this list, whi… ",77831506,NatashaPace,
,,,,,,
Thu Feb 21 19:04:46 +0000 2019,1.09866E+18,canadajobs,"collections contact officer, sp04, nova scotia tax services office (halifax and sydney) ",8.6183E+17,canadajobalert,Canada
,,,,,,
Thu Feb 21 19:04:48 +0000 2019,1.09866E+18,Daniel Spencer,"in the championship, featherstone, leigh, barrow, halifax and toronto are featured...

...whilst in league 1, donca… ",8.79786E+17,Dan_Le_Stat,"Keighley, England"
,,,,,,
Thu Feb 21 19:04:49 +0000 2019,1.09866E+18,Al_Czarnecki,"rt : danielle chaisson, a friend of the syrian refugee family that lost seven children in a fire in halifax tuesday, opens u…",18056290,Al_Czarnecki,"Toronto, Ontario, Canada"
,,,,,,
Thu Feb 21 19:05:00 +0000 2019,1.09866E+18,Natalie Alcoba,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",19608892,nataliealcoba,Toronto
,,,,,,
Thu Feb 21 19:05:06 +0000 2019,1.09866E+18,Scottish Government Canada,"isla robb, offshore and onshore wind lead specialist from scottish enterprise , speaking at _ocean in… ",1.03549E+18,ScotGovCanada,"Ottawa, Ontario and Toronto"
,,,,,,
Thu Feb 21 19:05:11 +0000 2019,1.09866E+18,The UPS Store 465,"rt : many people have been affected by the tragic house fire this week in halifax. an expert has given me this list, which has…",730953103,theUPSStore465,"610 Wright Ave, Dartmouth, NS"
,,,,,,
Thu Feb 21 19:05:12 +0000 2019,1.09866E+18,Andre Guimond,rt : just put them on a fucking plane and bring them here just like you would if her relatives were white ppl from fuckin scotland…,37041517,andreguimond,"Saint John, NB, Canada"
,,,,,,
Thu Feb 21 19:05:38 +0000 2019,1.09866E+18,Springhouse,coconut lemon bars  made with organic ingredients and sweetened with local maple syrup  … ,304009504,SpringhouseInc,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:05:43 +0000 2019,1.09866E+18,Rasta ™,breaking: the condition of ebraheim barho (the father of the seven syrian refugee children who died in the house fi… ,153225560,NSRasta,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:06:14 +0000 2019,1.09866E+18,Halifax Weather,3pm: light snow -5.7c - feels: -13c / 8.6f] -  - wind: e 21km gusts to 30km - barometer:… ,22044270,wxHALIFAX,
,,,,,,
Thu Feb 21 19:06:15 +0000 2019,1.09866E+18,@RealMrPetrovich,rt : a couple of books on ikebana.    ,1.0604E+18,realmrpetrovich,"New York, USA"
,,,,,,
Thu Feb 21 19:06:16 +0000 2019,1.09866E+18,YQYSTATUS,jazz air  arrived at halifax int'l (yhz) at 15:05 ast from sydney (nova scotia) (yqy) after 0:55 en route  des… ,7.81675E+17,YQYSTATUS,"Cape Breton , NS"
,,,,,,
Thu Feb 21 19:06:20 +0000 2019,1.09866E+18,Katrina Pizarro,rt : vandal doughnuts is donating their their sales today to the family who tragically lost their children in a house fire and no a…,7.92202E+17,pizarrokatrina,"Dartmouth, Nova Scotia"
,,,,,,
Thu Feb 21 19:06:23 +0000 2019,1.09866E+18,Scott Neily,"rt : . and  talk about _keefe's story which you can read here: 
…",26931066,MicronautCA,"Halifax, NS"
,,,,,,
Thu Feb 21 19:06:42 +0000 2019,1.09866E+18,Sarah M Gibson,"rt : a good day , bubbles to celebrate our shortlisting for indie bookshop of the year and i managed to get a nick cave ticket…",1117923344,MsSarahGibson,"Sheffield, England"
,,,,,,
Thu Feb 21 19:06:56 +0000 2019,1.09866E+18,Roger Stone,"splitcrowhali tonight with colin burke 
9 tirty... see ya den 
   ",63805091,Zencaper,Halifax Nova Scotia Canada
,,,,,,
Thu Feb 21 19:07:24 +0000 2019,1.09866E+18,TMJ-NSC Retail Jobs,"can you recommend anyone for this  job in , ns? click the link in our bio to see it and more. shift… ",144705722,tmj_NSC_retail,Nova Scotia
,,,,,,
Thu Feb 21 19:07:34 +0000 2019,1.09866E+18,Adèle Poirier,"we played all kinds of  sports in aquafit at the halifax  last night, including a bit of… ",19569098,sistabuttafly,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:07:58 +0000 2019,1.09866E+18,Kashifah,"afsos hai,we are not a nation, we are only gathering of animals ",479471100,gilani_92,"Karachi, Pakistan"
,,,,,,
Thu Feb 21 19:07:58 +0000 2019,1.09866E+18,Paws2Live,"rt : horses, trucks,  buildings and more: don snider (capt ret'd) and jeff brown (firefighter engineer) talk about “f…",514740895,paws2live,"Halifax, Nova Scotia, Canada"
,,,,,,
Thu Feb 21 19:08:02 +0000 2019,1.09866E+18,DurtyNelly'sIrishPub,"our thursday  is on from 4-6pm. $1 off irish pints, keith’s and bud light (20 oz.) $6 house red or white… ",104521570,DurtyNellysPub,"ÜT: 44.647111,-63.575586"
,,,,,,
Thu Feb 21 19:08:19 +0000 2019,1.09866E+18,Ben McCrimmon,"rt : in times of tragedy, canadians are there for each other. 
",2775510074,BenMccrimmon,"Toronto, Ontario"
,,,,,,
Thu Feb 21 19:08:31 +0000 2019,1.09866E+18,David McCoubrey,"rt :  district  seeks public's assistance locating
missing man   …",1913772553,MccoubreyD,
,,,,,,
Thu Feb 21 19:08:36 +0000 2019,1.09866E+18,Emma Norton,"rt : our better building speaker series is still a go for tonight. 

if you can't make it, or weren't able to get a ticket, y…",70249254,dilemmanorton,K'jipuktuk (Dartmouth)
,,,,,,
Thu Feb 21 19:08:50 +0000 2019,1.09866E+18,Sarah M Gibson,this place is *gorgeous*. go now - take my car      ,1117923344,MsSarahGibson,"Sheffield, England"
,,,,,,
Thu Feb 21 19:08:51 +0000 2019,1.09866E+18,Lyndia Edwards,"rt : seriously???? buying votes with our money hey groper?? btw, when are you going to pay back ontario taxpayers for the cost of…",634127491,LyndaE222,
,,,,,,
Thu Feb 21 19:09:26 +0000 2019,1.09866E+18,Steub. Atlantic,march break job opportunity for high school students in halifax area who are registered for steubenville:… ,145308441,SteubenvilleATC,"Halifax, NS"
,,,,,,
Thu Feb 21 19:09:31 +0000 2019,1.09866E+18,Troy,rt : the hiding needs to come to an end. trudeau needs to be a man like harper was and waive privilege. not to mention if noth…,476933180,Tsid57,Calgary
,,,,,,
Thu Feb 21 19:09:31 +0000 2019,1.09866E+18,luminaria98,"rt : a syrian family from raqqa fled to canada to escape the war. 

all 7 of the children just died in a house fire. 
 https:/…",48438566,Luminaria98,Long Island
,,,,,,
Thu Feb 21 19:09:54 +0000 2019,1.09866E+18,CTV Atlantic,"rt : the halifax house fire campaign is now the second largest canadian campaign, behind humboldt broncos.",25287690,CTVAtlantic,"Maritime Provinces, Canada"
,,,,,,
Thu Feb 21 19:09:57 +0000 2019,1.09866E+18,CTV Atlantic,"rt : many people have been affected by the tragic house fire this week in halifax. an expert has given me this list, which has…",25287690,CTVAtlantic,"Maritime Provinces, Canada"
,,,,,,
Thu Feb 21 19:10:11 +0000 2019,1.09866E+18,Memorial Athletics,mbb | sea-hawks host the u sports  dalhousie tigers in a pair of 4-point games this weekend at the field house. w… ,76322797,MUNathletics,"St. John's, NL"
,,,,,,
Thu Feb 21 19:10:21 +0000 2019,1.09866E+18,Volta,rt : network with other developers at next week's halifax  meetup at . spaces are filling up quickly so reg…,1244217960,voltaeffect,"Halifax, Canada"
,,,,,,
Thu Feb 21 19:10:24 +0000 2019,1.09866E+18,halifaxnoise,"new version of the  fundraiser list ... 
over 35 spots so far, tell me what i’m missing.… ",3106885636,halifaxnoise,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:10:39 +0000 2019,1.09866E+18,Halifax.js,rt : network with other developers at next week's halifax  meetup at . spaces are filling up quickly so reg…,1.07227E+18,Halifax_js,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:10:42 +0000 2019,1.09866E+18,halifaxnoise,"rt : the halifax house fire campaign is now the second largest canadian campaign, behind humboldt broncos.",3106885636,halifaxnoise,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 19:10:46 +0000 2019,1.09866E+18,Ryan Boyle,"rt _le_stat: in the championship, featherstone, leigh, barrow, halifax and toronto are featured...

...whilst in league 1, doncaster pr…",290785534,boylebags19,Castleford
,,,,,,
Thu Feb 21 19:10:46 +0000 2019,1.09866E+18,Katrina Pizarro,rt : it’s back —  activates parking ban ,7.92202E+17,pizarrokatrina,"Dartmouth, Nova Scotia"
,,,,,,
Thu Feb 21 19:10:48 +0000 2019,1.09866E+18,Liz Crocker,it was fabulous!! thank you halifax!! and suzy has learned to paint with icing!!,75446578,janetower,
,,,,,,
Thu Feb 21 19:10:54 +0000 2019,1.09866E+18,Kaim khan,rt : this story was heartbreaking. ,7.22888E+17,kaamkhan94,
,,,,,,
Thu Feb 21 19:11:00 +0000 2019,1.09866E+18,Liz Crocker,rt : a sea of support showed up last night for the launch of ‘north wind’  &amp; ‘i survived the halifax explosion’. thanks to all…,75446578,janetower,
